namespace label|resource label|namespace|resource uri|parent uri
dbo|deanery|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/عمید_کا_عہدہ|http://dbpedia.org/ontology/ClericalAdministrativeRegion
dbo|arachnid|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/عنکبات|http://dbpedia.org/ontology/Animal
dbo|Intercommunality|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/فرقہ_واریت|http://dbpedia.org/ontology/آبادی_والی_جگہ
dbo|movie genre|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/فلم_کی_صنف|http://dbpedia.org/ontology/صنف
dbo|artist discography|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/فنکارڈسکوگرافی|http://dbpedia.org/ontology/MusicalWork
dbo|military conflict|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/فوجی_تنازعہ|http://dbpedia.org/ontology/معاشرتی_واقعہ
dbo|military service|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/فوجی_خدمات|http://dbpedia.org/ontology/کیریئر_سٹیشن
dbo|military vehicle|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/فوجی_گاڑی|http://schema.org/Product && http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع
dbo|military aircraft|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/فوجی_ہوائی_جہاز|http://dbpedia.org/ontology/ہوائی_جہاز۔
dbo|judge|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/قاضی|http://dbpedia.org/ontology/شخص
dbo|cemetery|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/قبرستان|http://dbpedia.org/ontology/Place
dbo|national football league season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/قومی_فٹ_بال_لیگ_کا_موسم|http://dbpedia.org/ontology/فٹ_بال_لیگ_کے_موسم
dbo|MouseGene|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ماؤس_جین|http://dbpedia.org/ontology/نَسبہ
dbo|martial artist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/مارشل_آرٹسٹ|http://dbpedia.org/ontology/کھلاڑی
dbo|manga|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/مانگا|http://dbpedia.org/ontology/مزاحیہ
dbo|archeologist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ماہر_آثار_قدیمہ|http://dbpedia.org/ontology/Person
dbo|periodical literature|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/متواتر_ادب|http://dbpedia.org/ontology/تحریری_کام۔
dbo|agglomeration|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/مجموعہ|http://dbpedia.org/ontology/آبادی_والی_جگہ
dbo|Archive|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/محفوظ_شدہ_دستاویزات|http://dbpedia.org/ontology/CollectionOfValuables
dbo||http://dbpedia.org/ontology/|http://dbpedia.org/ontology/مذہبی|http://dbpedia.org/ontology/شخص
dbo|writer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/مصنف|http://dbpedia.org/ontology/شخص
dbo|mineral|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/معدنیات|http://dbpedia.org/ontology/کیمیائی_مادہ
dbo|information appliance|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/معلوماتی_آلات|http://dbpedia.org/ontology/آلہ
dbo|spatial thing|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/مقامی_تھنگ|http://www.w3.org/2002/07/owl#Thing
dbo|meeting|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ملاقات|http://dbpedia.org/ontology/معاشرتی_واقعہ
dbo|mobile phone|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/موبائل_فون|http://dbpedia.org/ontology/آلہ
dbo|Anime|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/موبائل_فونز|http://dbpedia.org/ontology/کارٹون۔
dbo|musical artist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/موسیقی_کا_فنکار|http://schema.org/MusicGroup && http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson && http://dbpedia.org/ontology/فنکار
dbo|monoclonal antibody|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/مونوکلونل_اینٹی_باڈی|http://dbpedia.org/ontology/دوا
dbo|motocycle racer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/موٹر_سائیکل_ریسر|http://dbpedia.org/ontology/موٹر_سائیکل_سوار
dbo|motorcycle racing league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/موٹر_سائیکل_ریسنگ_لیگ|http://dbpedia.org/ontology/کھیلوں_کی_انجمن
dbo|motorsport season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/موٹرسپورٹ_سیزن|http://dbpedia.org/ontology/کھیلوں_کا_موسم
dbo|mixed martial arts league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/مکسڈ_مارشل_آرٹس_لیگ|http://dbpedia.org/ontology/کھیلوں_کی_انجمن
dbo||http://dbpedia.org/ontology/|http://dbpedia.org/ontology/میئر|http://dbpedia.org/ontology/سیاستدان
dbo|arena|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/میدان|http://schema.org/StadiumOrArena && http://dbpedia.org/ontology/تعمیراتی_ڈھانچے
dbo|music director|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/میوزک_ڈائریکٹر|http://dbpedia.org/ontology/موسیقی_کا_فنکار
dbo|musical|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/میوزیکل|http://dbpedia.org/ontology/موسیقی_کا_کام
dbo|subway station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/میٹرو_اسٹیشن|http://dbpedia.org/ontology/Station
dbo|stream|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ندی|http://dbpedia.org/ontology/BodyOfWater
dbo|ideology|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/نظریہ|http://dbpedia.org/ontology/موضوع_کا_تصور
dbo|mean of transportation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع|http://www.w3.org/2002/07/owl#Thing
dbo|darts player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/نيزہ_باز|http://dbpedia.org/ontology/کھلاڑی
dbo|constellation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/نکشتر|http://dbpedia.org/ontology/CelestialBody
dbo|canal|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/نہر|http://dbpedia.org/ontology/Stream
dbo|minister|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/وزیر|http://dbpedia.org/ontology/سیاستدان
dbo|cheese|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/پنیر|http://dbpedia.org/ontology/Food
dbo|muscle|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/پٹھوں|http://dbpedia.org/ontology/جسمانی_ساخت
dbo||http://dbpedia.org/ontology/|http://dbpedia.org/ontology/پھُپھُوندی|http://dbpedia.org/ontology/خلوی_مادہ
dbo|mountain|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/پہاڑ|http://dbpedia.org/ontology/قدرتی_جگہ
dbo|mountain range|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/پہاڑی_سلسلہ|http://dbpedia.org/ontology/قدرتی_جگہ
dbo|church|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/چرچ|http://dbpedia.org/ontology/ReligiousBuilding
dbo|Mill|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/چکی|http://dbpedia.org/ontology/ArchitecturalStructure
dbo|manhua|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/چینی_مزاحیہ|http://dbpedia.org/ontology/مزاحیہ
dbo|cartoon|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کارٹون۔|http://dbpedia.org/ontology/کام
dbo|multi volume publication|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کثیر_حجم_کی_اشاعت|http://dbpedia.org/ontology/تحریری_کام۔
dbo|Christian Bishop|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کرسچن_بی_کی_دکان|http://dbpedia.org/ontology/Cleric
dbo|fern|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کزف|http://dbpedia.org/ontology/پودا
dbo|asteroid|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کشودرگرہ|http://dbpedia.org/ontology/CelestialBody
dbo|career station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کیریئر_سٹیشن|http://dbpedia.org/ontology/TimePeriod
dbo|casino|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کیسینو|http://dbpedia.org/ontology/Building
dbo|chemical element|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کیمیائی_عنصر|http://dbpedia.org/ontology/ChemicalSubstance
dbo|liga de fútbol canadiense|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کینیڈین_فٹ_بال_لیگ|http://dbpedia.org/ontology/SportsLeague
dbo|Caterer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کیٹرر|http://dbpedia.org/ontology/Company
dbo|cape|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کیپ|http://dbpedia.org/ontology/NaturalPlace
dbo|insect|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/کیڑا|http://dbpedia.org/ontology/جانور
dbo|automobile|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/گاڑی|http://schema.org/Product && http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع
dbo|hot spring|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/گرم_پانی_کا_قدرتی_چشمہ|http://dbpedia.org/ontology/قدرتی_جگہ
dbo|hot spring|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/گرم_پانی_کاقدرتی_چشم|http://dbpedia.org/ontology/NaturalPlace
dbo|gridiron football player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/گرڈیرون_فٹ_بال_کھلاڑی|http://dbpedia.org/ontology/کھلاڑی
dbo|horse trainer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/گھوڑا_سدھانے_والا|http://dbpedia.org/ontology/شخص
dbo|Hormone|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ہارمون|http://dbpedia.org/ontology/Biomolecule
dbo|hockey team|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ہاکی_ٹیم|http://dbpedia.org/ontology/SportsTeam
dbo|hockey team|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ہاکی_کھیل_کی_جماعت|http://dbpedia.org/ontology/کھیل_کی_ٹیم
dbo|hospital|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ہسپتال|http://dbpedia.org/ontology/عمارت
dbo|airport|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ہوائی_اڈہ|http://dbpedia.org/ontology/بنیادی_ڈھانچہ
dbo|aircraft|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ہوائی_جہاز|http://schema.org/Product && http://dbpedia.org/ontology/نقل_و_حمل_کے_ذرائع
dbo|eukaryote|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/یوکاریوٹ۔|http://dbpedia.org/ontology/پرجاتیوں
dbo|JewishLeader|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/یہودی_رہنما|http://dbpedia.org/ontology/مذہبی
owl|thing|http://www.w3.org/2002/07/owl#|http://www.w3.org/2002/07/owl#Thing|http://www.w3.org/2002/07/owl#Class
